insta_post_code,source_feed_code_ref,account_code_ref,vendor_code,hashtag,post_status,moderation_status,generated_image_asset,scheduled_upload_at,published_at,post_url,visibility_check,last_error_msg,post_code,caption copy,source_url,image_url,price,post_url copy,caption,retry_count,error_message,ig_media_id,like_count,comments_count
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=IcdQvPy4JVQQ7kNvwEaedIf&_nc_oc=Adps2dqLe4z6T75aPkc8_evPogjDmnnaB6tSu7KlY2-h6oa6A9kOQhKxDQohguo-V2Q&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=yDdT7wDWKFACExq23OPw-g&_nc_ss=7b2a8&oh=00_Af5-ev-dlvXsq-gmdlXSxgU19tnGQ_wSoI02y1nvXFVwQA&oe=6A07DFB8,,,,0,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=IcdQvPy4JVQQ7kNvwEaedIf&_nc_oc=Adps2dqLe4z6T75aPkc8_evPogjDmnnaB6tSu7KlY2-h6oa6A9kOQhKxDQohguo-V2Q&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=s6R6R7cupCWofTLsDLN4eA&_nc_ss=7b2a8&oh=00_Af7PoLzBpVE3oErs_8itQr8cWZYSHbsnPYCALNuXmqFPQw&oe=6A07DFB8,,,,0,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=IcdQvPy4JVQQ7kNvwEaedIf&_nc_oc=Adps2dqLe4z6T75aPkc8_evPogjDmnnaB6tSu7KlY2-h6oa6A9kOQhKxDQohguo-V2Q&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=d0MZRyQyLDu6h_tNhJ9D5w&_nc_ss=7b2a8&oh=00_Af69g9IkqfhGx3TH_3zArg1nuUAX_NmzdE8DuC6U9DVrpg&oe=6A07DFB8,,,,0,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=IcdQvPy4JVQQ7kNvwEaedIf&_nc_oc=Adps2dqLe4z6T75aPkc8_evPogjDmnnaB6tSu7KlY2-h6oa6A9kOQhKxDQohguo-V2Q&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=3HMf0QADqnVe_BiO5lfY_A&_nc_ss=7b2a8&oh=00_Af4WQteUoc4sWs-vVbJSnx09I0EvRO3JPQkmWbmYlqtdKw&oe=6A07DFB8,,,,0,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=IcdQvPy4JVQQ7kNvwEaedIf&_nc_oc=Adps2dqLe4z6T75aPkc8_evPogjDmnnaB6tSu7KlY2-h6oa6A9kOQhKxDQohguo-V2Q&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=rIkatUapBB1WhM-3VpFljQ&_nc_ss=7b2a8&oh=00_Af4LEto-Ue3sSsbA-fLRl11eUfSsLY7XHMVc43Yd9977eg&oe=6A085038,,,,2,,,,
,,,,,failed,,,,,,,"게시 실패: {'error': {'message': 'Media ID is not available', 'type': 'OAuthException', 'code': 9007, 'error_subcode': 2207027, 'is_transient': False, 'error_user_title': '게시할 수 없음', 'error_user_msg': '아직 준비가 완료되지 않아 미디어를 게시할 수 없습니다. 잠시만 기다려주세요', 'fbtrace_id': 'A8OUjHHB6_4kF7Hm6ip_vtN'}}",,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=IcdQvPy4JVQQ7kNvwEaedIf&_nc_oc=Adps2dqLe4z6T75aPkc8_evPogjDmnnaB6tSu7KlY2-h6oa6A9kOQhKxDQohguo-V2Q&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=IQdNg-UqJrWzVyEJoZWQiQ&_nc_ss=7b2a8&oh=00_Af41oYKH6BsgN8mEwe7-UehQUUXnrEul5dSbU-3hWW2Y8w&oe=6A085038,,,,3,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=IcdQvPy4JVQQ7kNvwEaedIf&_nc_oc=Adps2dqLe4z6T75aPkc8_evPogjDmnnaB6tSu7KlY2-h6oa6A9kOQhKxDQohguo-V2Q&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=32cpCdMdKBCoH-hsy7J-WA&_nc_ss=7b2a8&oh=00_Af637_BWPqj5du7RCUz6BisT3yD0Jzl9fnIAOynEM3TCrg&oe=6A085038,,,,0,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=IcdQvPy4JVQQ7kNvwEaedIf&_nc_oc=Adps2dqLe4z6T75aPkc8_evPogjDmnnaB6tSu7KlY2-h6oa6A9kOQhKxDQohguo-V2Q&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=HvYtuiMq2sAjJUY7qpyIRw&_nc_ss=7b2a8&oh=00_Af6nkh207bdktWwsjTKt2NMpWppiIO_7k0XAeU5uQSVXyg&oe=6A085038,,,,1,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=IcdQvPy4JVQQ7kNvwEaedIf&_nc_oc=Adps2dqLe4z6T75aPkc8_evPogjDmnnaB6tSu7KlY2-h6oa6A9kOQhKxDQohguo-V2Q&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=OKtCX3hbFeOBC9DuDKcF_g&_nc_ss=7b2a8&oh=00_Af66BMgQxC1dGD_D14IPCC8JSlJhHPzeMZdwf23O12fPnQ&oe=6A085038,,,,0,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=IcdQvPy4JVQQ7kNvwEaedIf&_nc_oc=Adps2dqLe4z6T75aPkc8_evPogjDmnnaB6tSu7KlY2-h6oa6A9kOQhKxDQohguo-V2Q&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=aBe9RFAMQ0MM6jySCJpQBg&_nc_ss=7b2a8&oh=00_Af5x0BFUK7YAXxZd00esg9belF-c7atuLfA4mSrx19yuIQ&oe=6A085038,,,,0,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=Ww3xTRsxh4UQ7kNvwHUjAYy&_nc_oc=Adrq88IMM--le36NFnY9iWlOhwDRCoY94yhoQ7cazL79d6HMQBKglnS8tS4r71SWRVg&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=zOyKZs9VvdYApSp0M8L6UQ&_nc_ss=7b2a8&oh=00_Af7qcSOUHpxnlQjRzbXNjP3FWdF7qyIc_MudmIxm0m4YWg&oe=6A085038,,,,0,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=Ww3xTRsxh4UQ7kNvwHUjAYy&_nc_oc=Adrq88IMM--le36NFnY9iWlOhwDRCoY94yhoQ7cazL79d6HMQBKglnS8tS4r71SWRVg&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=zmWRoPuye1WbUA9BYHnEpQ&_nc_ss=7b2a8&oh=00_Af6eKrlHuSU-N5FniJE-qT13OUaEYnWCIJ33bF9eAPl7rw&oe=6A085038,,,,0,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/689013509_122300463194222479_6159890455841513679_n.jpg?stp=dst-jpg_p843x403_tt6&_nc_cat=105&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=Ww3xTRsxh4UQ7kNvwHUjAYy&_nc_oc=Adrq88IMM--le36NFnY9iWlOhwDRCoY94yhoQ7cazL79d6HMQBKglnS8tS4r71SWRVg&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=lRVetQE-pLJmvFbQIBbelw&_nc_ss=7b2a8&oh=00_Af56yU5cinJwFuoCbUnpUzsVN3tKRCyJZZd9_qkPjNbIsQ&oe=6A085038,,,,2,,,,
,,,,,failed,,,,,,,"미디어 생성 실패: {'error': {'message': 'The aspect ratio is not supported.', 'type': 'OAuthException', 'code': 36003, 'error_subcode': 2207009, 'is_transient': False, 'error_user_title': '화면 비율 오류', 'error_user_msg': '() 화면 비율로 제출된 이미지는 게시할 수 없습니다. 화면 비율이 올바른 이미지를 제출하세요.', 'fbtrace_id': 'Ah31yrsv0oIkQ4Z9cRHVlpa'}}",,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/697247100_122204239028575213_3077976291112481795_n.jpg?stp=dst-jpg_p552x414_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=jVfvEsrkvakQ7kNvwEa89Z8&_nc_oc=AdoawkjqHdt1_MucQ2Fiu1g6UQ_hG0knWOuoLjuKMOSMssfd4vJTbhOugfa_HDywFek&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=fIx1_Xr5sFhqCzMFI6i05g&_nc_ss=7b2a8&oh=00_Af6uFp7rxLR5Qfv5zDzBdlbmYlzT6DAZqvyFEdo2iKZ64g&oe=6A084E77,,,,3,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/694060179_122300534078222479_8933924677377784755_n.jpg?stp=dst-jpg_p960x960_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=hgFuQH3R-BMQ7kNvwGj8qcD&_nc_oc=AdpbWoyk105nfHYJagd5omE602pYNheh16MpM1EHZhIG4jNd3Br35fPTwmbm-AmEQm0&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=wGNatU3Wi6RoIqfmAUJzWg&_nc_ss=7b2a8&oh=00_Af4V7bzzSUtMudGKxjpqf8VtvckY119TbgUlKuHJWxSaKg&oe=6A08619C,,,,1,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696042907_898804266505482_4041772546735835827_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=Liimzx5LwhAQ7kNvwG1ZxDK&_nc_oc=Ado8dAr_ZYK78ugo64URnZO20gib26e26ZZMpsji23r82frs787bJYYxlRAdR_VtLws&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=vD12rv29iPdyejehl11DJw&_nc_ss=7b2a8&oh=00_Af6Iwb64-JVnYEfjFEtuo4AQaD3QU1neNeqTYDgLbHU8nA&oe=6A088F31,,,,0,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696042907_898804266505482_4041772546735835827_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=e06c5d&_nc_ohc=Liimzx5LwhAQ7kNvwG1ZxDK&_nc_oc=Ado8dAr_ZYK78ugo64URnZO20gib26e26ZZMpsji23r82frs787bJYYxlRAdR_VtLws&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=L31NU3h98bSdueqvPWk_Yw&_nc_ss=7b2a8&oh=00_Af76f2Y9qB5kvL8UYPsWih2dO1vXOppT69I8IKTJPA3s8g&oe=6A088F31,,,,0,,,,
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/697140385_4504493396542539_7905670627094377519_n.jpg?stp=cp6_dst-jpg_tt6&_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=JxmmL-V-tB0Q7kNvwFzZlI0&_nc_oc=AdqWKpKGbYXIVCU3IGEt-K2P6AzG57eqvpiR2Bama93tj9a1ZkHJzefj-X0x6ZjbEZc&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=WV1RiBHbt1MTEU2c7DNm2w&_nc_ss=7b2a8&oh=00_Af7LkgJNqDDjLXC0fSYAeNws2IGClX34JXqBdiWvzSHbqA&oe=6A0A0A55,,,,0,,18297090016303551,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/697140385_4504493396542539_7905670627094377519_n.jpg?stp=cp6_dst-jpg_tt6&_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=JxmmL-V-tB0Q7kNvwFzZlI0&_nc_oc=AdqWKpKGbYXIVCU3IGEt-K2P6AzG57eqvpiR2Bama93tj9a1ZkHJzefj-X0x6ZjbEZc&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=HYW8MY2GGSNTKAGp1tZRYA&_nc_ss=7b2a8&oh=00_Af4do696N89XVxw3F4R55F_7rgGoJUTf8LVxerhUy0VvDg&oe=6A0A0A55,,,,0,,17992026881790986,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696182769_122131024461092346_8254828670946421444_n.jpg?stp=dst-jpg_p960x960_tt6&_nc_cat=102&ccb=1-7&_nc_sid=833d8c&_nc_ohc=ch-6wBkIJWoQ7kNvwGYO-NP&_nc_oc=AdoOx5sAJPyMJTtHqS2fJ45W5mL-hMZPjxd0Uo-pGy6iwGD5TbMX2D2kUsDiR6alzio&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=95lvKayke7-R3Bgr0uwPrw&_nc_ss=7b2a8&oh=00_Af5-Vz4ONs-o_IVZplLNcG4UlWRFXzVXjWdujXUy_VeCLg&oe=6A09E858,,,,0,,18215719960325000,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696182769_122131024461092346_8254828670946421444_n.jpg?stp=dst-jpg_p960x960_tt6&_nc_cat=102&ccb=1-7&_nc_sid=833d8c&_nc_ohc=ch-6wBkIJWoQ7kNvwGYO-NP&_nc_oc=AdoOx5sAJPyMJTtHqS2fJ45W5mL-hMZPjxd0Uo-pGy6iwGD5TbMX2D2kUsDiR6alzio&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=0RmGJ8xRtw5i36R5MywRZA&_nc_ss=7b2a8&oh=00_Af5nyR0bd5ydHBlY42vOtL7HsyP0NwczV9KxpJoDI1-1Wg&oe=6A0A2098,,,,0,,18584677411024976,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696080175_1522672122785496_6908328527954474329_n.jpg?stp=cp6_dst-jpg_p960x960_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=7YTCTlHzznMQ7kNvwHGKUQF&_nc_oc=Adrva3hiMgKF6Aj4O9QOaX6E8dF3w7JYzog3qISP6-9m5jpgfnlWk5odjV_RPVLZhUY&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=Ufdd9YaokyZnBU3wlqmvDA&_nc_ss=7b2a8&oh=00_Af7qc8UZlS8q6nP_JHZZ8lyF6KCfhWWyrNcN3qK9oc4T6g&oe=6A0A165B,,,,0,,18336307714216406,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696080175_1522672122785496_6908328527954474329_n.jpg?stp=cp6_dst-jpg_p960x960_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=7YTCTlHzznMQ7kNvwHGKUQF&_nc_oc=Adrva3hiMgKF6Aj4O9QOaX6E8dF3w7JYzog3qISP6-9m5jpgfnlWk5odjV_RPVLZhUY&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=GUsm9kc5UToB8qvy4tpYzQ&_nc_ss=7b2a8&oh=00_Af7kGdh5YhiJXm_K3hnigfFv6gHUKrKZsMI9shoU9d3gIQ&oe=6A0A165B,,,,0,,18120445870729231,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696080175_1522672122785496_6908328527954474329_n.jpg?stp=cp6_dst-jpg_p960x960_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=7YTCTlHzznMQ7kNvwHGKUQF&_nc_oc=Adrva3hiMgKF6Aj4O9QOaX6E8dF3w7JYzog3qISP6-9m5jpgfnlWk5odjV_RPVLZhUY&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=ZXZS9C3UmA3gJYX0PQR9iQ&_nc_ss=7b2a8&oh=00_Af7fdCF2E4fuqGY6rnIMpKAzMmIZvc8L_VyFKExgKqEjhg&oe=6A0A165B,,,,1,,18115905010690263,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696080175_1522672122785496_6908328527954474329_n.jpg?stp=cp6_dst-jpg_p960x960_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=7YTCTlHzznMQ7kNvwHGKUQF&_nc_oc=Adrva3hiMgKF6Aj4O9QOaX6E8dF3w7JYzog3qISP6-9m5jpgfnlWk5odjV_RPVLZhUY&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=25sfTJLT5Umw7oGxCqlmNw&_nc_ss=7b2a8&oh=00_Af4H7xTCqWEf3gRQNzI0kP2Q7gP1Zsl61RI8sSot6AvQ2A&oe=6A0A165B,,,,0,,18201461419352630,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696080175_1522672122785496_6908328527954474329_n.jpg?stp=cp6_dst-jpg_p960x960_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=7YTCTlHzznMQ7kNvwHGKUQF&_nc_oc=Adrva3hiMgKF6Aj4O9QOaX6E8dF3w7JYzog3qISP6-9m5jpgfnlWk5odjV_RPVLZhUY&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=N6TkVBbWSxAdqHjq_KJ_0A&_nc_ss=7b2a8&oh=00_Af5WmTAwUCUA2D7_6ucjSZ2AIoLDffWQyBd5li7UaqGuvQ&oe=6A0A4E9B,,,,0,,18101906731886595,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696080175_1522672122785496_6908328527954474329_n.jpg?stp=cp6_dst-jpg_p960x960_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=7YTCTlHzznMQ7kNvwHGKUQF&_nc_oc=Adrva3hiMgKF6Aj4O9QOaX6E8dF3w7JYzog3qISP6-9m5jpgfnlWk5odjV_RPVLZhUY&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=shMDudlHVD8OXkEDkuUtIg&_nc_ss=7b2a8&oh=00_Af5UzyXFS6kjorR8gibQpwwYU7BZlxh2JN9JkWTfwxc6fQ&oe=6A0A4E9B,,,,0,,18093800992957842,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696080175_1522672122785496_6908328527954474329_n.jpg?stp=cp6_dst-jpg_p960x960_tt6&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=7YTCTlHzznMQ7kNvwHGKUQF&_nc_oc=Adrva3hiMgKF6Aj4O9QOaX6E8dF3w7JYzog3qISP6-9m5jpgfnlWk5odjV_RPVLZhUY&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=rrM9aRz0_wtmdow479F6gA&_nc_ss=7b2a8&oh=00_Af4C-SXnv4tvWD-FdoYITs3fgfZT6hn3ngTTzMt1FRFkdQ&oe=6A0A4E9B,,,,0,,17933276166264184,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/700118896_966337662698611_1883889131988531589_n.jpg?stp=dst-jpg_p960x960_tt6&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=8mCs_yfApEEQ7kNvwG__MJ3&_nc_oc=Adqcx84BV0OKCG7AKii7AYxaDhUL3A6oqsvQwY2yqLPbwSsFDqz3TKGJWQbtgphSnuY&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=3SiLuDKHbXMQ3Z4y52LnOg&_nc_ss=7b2a8&oh=00_Af6sUMGetPHPX5f1o0U6g2svc8jsIqSTIGoQpg-n-kHNDw&oe=6A0B0AF1,,,,0,,17867779836681010,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/700118896_966337662698611_1883889131988531589_n.jpg?stp=dst-jpg_p960x960_tt6&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=8mCs_yfApEEQ7kNvwG__MJ3&_nc_oc=Adqcx84BV0OKCG7AKii7AYxaDhUL3A6oqsvQwY2yqLPbwSsFDqz3TKGJWQbtgphSnuY&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=noro8apEQPs0Wq3aGg5kwA&_nc_ss=7b2a8&oh=00_Af4KrYjbeUD5FaU4CH2IWC7GjRa7MHS4VP07onpae19hFQ&oe=6A0B0AF1,,,,0,,18127717696613480,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/700118896_966337662698611_1883889131988531589_n.jpg?stp=dst-jpg_p960x960_tt6&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=8mCs_yfApEEQ7kNvwG__MJ3&_nc_oc=Adqcx84BV0OKCG7AKii7AYxaDhUL3A6oqsvQwY2yqLPbwSsFDqz3TKGJWQbtgphSnuY&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=VMFwFxBOl0uvpDxQV9vl2Q&_nc_ss=7b2a8&oh=00_Af76ZrhvZ3H1_hQUz2Fi6hv5IQxFAdv6CdT7l6NwcZJLSg&oe=6A0B0AF1,,,,1,,18095623270917981,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696499275_900332363019339_7359209922543824649_n.jpg?stp=cp6_dst-jpg_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=m2GivQSlhj8Q7kNvwE2Lf52&_nc_oc=Adq2dRxZytounNBhNnEvTZZmTfshhZuuzhlFLEQGIPAAhgRVx9KXHsSA3tGTY-jQ6-k&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=8va58qBukgebZBG_jMC03A&_nc_ss=7b2a8&oh=00_Af6YL0adDfcGSbDax_WIoMeQX1TDyyfbQJCDAKfqSow8Rg&oe=6A0AE1D7,,,,0,,17932798758256401,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/696499275_900332363019339_7359209922543824649_n.jpg?stp=cp6_dst-jpg_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=m2GivQSlhj8Q7kNvwE2Lf52&_nc_oc=Adq2dRxZytounNBhNnEvTZZmTfshhZuuzhlFLEQGIPAAhgRVx9KXHsSA3tGTY-jQ6-k&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=PX9c4VbuYTson4kPuEii2Q&_nc_ss=7b2a8&oh=00_Af7ZcBVWhrA2yapUYTl7EkBj2i5gsdcpOHBJb4gOxrYSug&oe=6A0AE1D7,,,,0,,18090774263258036,0,0
,,,,,posted,,,,,,,,,,https://www.facebook.com/groups/3393946167372584,https://scontent-icn2-1.xx.fbcdn.net/v/t39.30808-6/693430089_122300578112222479_6049301606053489697_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=6IgXHhbioW0Q7kNvwE1MX2j&_nc_oc=AdrsBTBmgi0uCiwa-rI0ACFw_qYk_k0B8ni1ps9uk4GXjMp2DuY834goc_jFEmhVRqw&_nc_zt=23&_nc_ht=scontent-icn2-1.xx&_nc_gid=uyQ_WUPQMcS6KFjhaPR8Gw&_nc_ss=7b2a8&oh=00_Af44Fx1GtqvfUjDeqYT1NKbukS002LZKzrJGE4ID7wU8Vg&oe=6A0BA2AF,,,,0,,18097286558159555,0,0
